Row: 0 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305124, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1614151800000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=8, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=1, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1614148200000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=北大口腔医院, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=dfae9f50-f2d2-49e1-9e78-e70d70b57363, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1614151800000, original_id=NULL, attachment_count=0, sync_data10=2911613973787319575, calendar_displayName=Phone
Row: 190 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1727840950042, location_longitude=NULL, canOrganizerRespond=1, lastDate=1727672400000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=231, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1727668800000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=泳课两节, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=c8ac1484-d67f-4b04-9145-c62f93f9c21f, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1727672400000, original_id=NULL, attachment_count=0, sync_data10=FhJvZbKB1nH7LPFb2YQRE1Y2PhnWR9Yn-, calendar_displayName=Phone
Row: 191 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1727840950045, location_longitude=NULL, canOrganizerRespond=1, lastDate=1727758800000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=232, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1727755200000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=泳课两节, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=2b9ebe96-401b-415a-b5fa-9269d96e7adc, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1727758800000, original_id=NULL, attachment_count=0, sync_data10=FtwviQSsh_zs12P1WuCdOtL4fvVgaoeq7, calendar_displayName=Phone
Row: 192 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1727840964916, location_longitude=NULL, canOrganizerRespond=1, lastDate=1727845200000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=233, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1727841600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=休养, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=382da92b-ae40-4904-84da-762b27c6999c, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1727845200000, original_id=NULL, attachment_count=0, sync_data10=Fj2Av8sb_QpV6zVa4St5MPIZ0cOv3f1cV, calendar_displayName=Phone
Row: 193 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1728121988292, location_longitude=NULL, canOrganizerRespond=1, lastDate=1728126000000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=234, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1728122400000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=游泳两节课, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=5d4ebc39-20b2-40bc-ab39-b534f3ef4fcd, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1728126000000, original_id=NULL, attachment_count=0, sync_data10=FldUmP4ZXQBEO0wiFo15PGJzBeSa311WR, calendar_displayName=Phone
Row: 194 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1728121988345, location_longitude=NULL, canOrganizerRespond=1, lastDate=1728039600000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=235, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1728036000000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=游泳一节课, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=743f54d3-f2b3-45b4-aaee-1bbb332180d6, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1728039600000, original_id=NULL, attachment_count=0, sync_data10=FtN-VA7xfVIRU0EfO1vtAT73LyhqN30EE, calendar_displayName=Phone
Row: 195 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1728968552566, location_longitude=NULL, canOrganizerRespond=1, lastDate=1729231200000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=238, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1729227600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=在医院前台租个轮椅，去四层小屋排队插管，然后去矮楼插管室，按门铃, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=9e3ed182-eadc-4238-8c38-0b82ae6b3cc6, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1729231200000, original_id=NULL, attachment_count=0, sync_data10=FvBbB-67cRc6tEtqn9tlIabUCnuKfXFBO, calendar_displayName=Phone
Row: 196 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1731325049084, location_longitude=NULL, canOrganizerRespond=1, lastDate=1736514000000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=240, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1736510400000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=保洁之前用, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=00e65f69-9db1-471d-b141-721eb56ab9c7, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1736514000000, original_id=NULL, attachment_count=0, sync_data10=Fu4lTcIeQFTZIiqWpY9pLerKdDGm2EAC2, calendar_displayName=Phone
Row: 197 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1732768853400, location_longitude=NULL, canOrganizerRespond=1, lastDate=1731736800000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=243, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1731733200000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=交付小中介, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=4f6edafa-b92c-4f8e-acf0-c72b37add631, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1731736800000, original_id=NULL, attachment_count=0, sync_data10=FrIFQur0ZpBgLd486lIJD_aWVD6OMmbGY, calendar_displayName=Phone
Row: 198 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1732875076938, location_longitude=NULL, canOrganizerRespond=1, lastDate=1733657400000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=244, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1733653800000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=上班, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=b17960b6-de9f-4113-8e44-60bf29d9186f, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1733657400000, original_id=NULL, attachment_count=0, sync_data10=Fiu1KrFIWr_LL6bSmoAZKoIP5FbVjlrpy, calendar_displayName=Phone
Row: 199 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1732875076942, location_longitude=NULL, canOrganizerRespond=1, lastDate=1734867000000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=245, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1734863400000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=上班, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=41ae0493-33fe-4a49-9d37-b88319fecc35, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1734867000000, original_id=NULL, attachment_count=0, sync_data10=FlqDh5jiFvSrBT3Q9fddMl5-0vv8JBaiq, calendar_displayName=Phone
Row: 200 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1732875076945, location_longitude=NULL, canOrganizerRespond=1, lastDate=1735990200000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=246, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1735986600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=上班, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=2d5cff61-0a02-449d-bd51-5b1044248d5b, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1735990200000, original_id=NULL, attachment_count=0, sync_data10=FtO70XpN2NvpRVZfbBJZE9736q0ei9iN6, calendar_displayName=Phone
Row: 201 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=NULL, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1732875092054, location_longitude=NULL, canOrganizerRespond=1, lastDate=1737286200000, visible=1, calendar_id=1, hasExtendedProperties=0, calendar_access_level=700, selfAttendeeStatus=0, version=3, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=247, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1737282600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=上班, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=NULL, event_uuid=4ff7ef95-860d-4ec3-b396-5444f6f41ed7, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1737286200000, original_id=NULL, attachment_count=0, sync_data10=FpIEia6z6_nIq-jUovitCoa2VfXKdeuvy, calendar_displayName=Phone
